URL handle,Title,Product category,Nombre de propiedad 1,Valor de propiedad 1,Nombre de propiedad 2,Valor de propiedad 2,Nombre de propiedad 3,Valor de propiedad 3,Price,Compare-at price,Weight value (grams),Height,Width,Depth,Inventory quantity,SKU,Barcode,Published on online store,Requires shipping,Description,Tags,SEO title,SEO description,Vendor,Type,Google Shopping / MPN,Google Shopping / Gender,Google Shopping / Age group,Cost per item,Status,Option1 name,Option1 value,Option2 name,Option2 value,Option3 name,Option3 value,Charge tax,Tax code,Inventory tracker,Continue selling when out of stock,Fulfillment service,Product image URL,Google Shopping / Google product category
mousepad-colors-pastel-green-mgm-classic,,,Medida,L (90x40cm),,,,,"16,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-pastel-green-mgm-classic,,,Medida,XL (100x60cm),,,,,"29,000.00",,0.6,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-pastel-green-mgm-classic,,,Medida,XXL (110x70cm),,,,,"37,500.00",,0.8,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-pastel-green-mgm-classic,,,Medida,XXXL (140x100cm),,,,,"69,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-pastel-purple-mgm-classic,Mousepad Colors Pastel Purple | MGM Classic,mousepads > serie classic,Medida,M (82x32cm),,,,,"12,500.00",,0.4,8.0,32.0,8.0,,,,SI,NO,,,,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-pastel-purple-mgm-classic,,,Medida,L (90x40cm),,,,,"16,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-pastel-purple-mgm-classic,,,Medida,XL (100x60cm),,,,,"29,000.00",,0.6,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-pastel-purple-mgm-classic,,,Medida,XXL (110x70cm),,,,,"37,500.00",,0.8,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-pastel-purple-mgm-classic,,,Medida,XXXL (140x100cm),,,,,"69,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-quartz-mgm-classic,Mousepad Colors Quartz | MGM Classic,mousepads > serie classic,Medida,M (82x32cm),,,,,"12,500.00",,0.4,8.0,32.0,8.0,,,,SI,NO,,,,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-quartz-mgm-classic,,,Medida,L (90x40cm),,,,,"16,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-quartz-mgm-classic,,,Medida,XL (100x60cm),,,,,"29,000.00",,0.6,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-quartz-mgm-classic,,,Medida,XXL (110x70cm),,,,,"37,500.00",,0.8,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-quartz-mgm-classic,,,Medida,XXXL (140x100cm),,,,,"69,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-black-mgm-classic,Mousepad Colors Black | MGM Classic,mousepads > serie classic,Medida,M (82x32cm),,,,,"12,500.00",,0.4,8.0,32.0,8.0,,,,SI,NO,,,,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-black-mgm-classic,,,Medida,L (90x40cm),,,,,"16,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-black-mgm-classic,,,Medida,XL (100x60cm),,,,,"29,000.00",,0.6,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-black-mgm-classic,,,Medida,XXL (110x70cm),,,,,"37,500.00",,0.8,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-colors-black-mgm-classic,,,Medida,XXXL (140x100cm),,,,,"69,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-death-lucky-samurai-mgm-classic,Mousepad Death Lucky Samurai | MGM Classic,mousepads > serie classic,Medida,M (82x32cm),,,,,"12,500.00",,0.4,8.0,32.0,8.0,,,,SI,NO,,,,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-death-lucky-samurai-mgm-classic,,,Medida,L (90x40cm),,,,,"16,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-death-lucky-samurai-mgm-classic,,,Medida,XL (100x60cm),,,,,"29,000.00",,0.7,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-death-lucky-samurai-mgm-classic,,,Medida,XXL (110x70cm),,,,,"37,500.00",,0.8,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-death-lucky-samurai-mgm-classic,,,Medida,XXXL (140x100cm),,,,,"69,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-darth-vader-90x40,Mousepad Personalizado Darth Vader 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,320.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-la-tipica-100x60,Mousepad Personalizado La tipica 100x60,"mousepads, mousepads > serie classic > personalizados",,,,,,,"29,000.00",,0.6,15.0,60.0,16.0,62.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-collage-zoro-y-gintoki-90x40,Mousepad Personalizado Collage Zoro y Gintoki 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,322.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-sakura-tree-celeste-90x401,Mousepad Personalizado Sakura tree celeste 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,324.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-berserk-90x401,Mousepad Personalizado Berserk 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,304.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-pokemon-rood-90x40,Mousepad Personalizado Pokemon rood 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,326.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-kraken-violeta-90x40,Mousepad Personalizado Kraken Violeta 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,318.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-gojo-vs-sukuna-jujutsu-kaisen-80x40,Mousepad Personalizado Gojo vs Sukuna jujutsu kaisen 80x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"15,000.00",,0.4,6.0,40.0,6.0,325.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-boca-pasion-90x40,Mousepad Personalizado Boca pasion 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,299.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-jujutsu-kaisen-90x405,Mousepad Personalizado Jujutsu Kaisen 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,314.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-gatito-invierno-90x40,Mousepad Personalizado Gatito invierno 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,318.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-gatito-halloween-90x40,Mousepad Personalizado Gatito Halloween 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,328.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-manga-mix-rosa-82x32,Mousepad Personalizado Manga Mix Rosa 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,222.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-spiderman-90x401,Mousepad Personalizado Spiderman 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,324.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-choque-de-punos-haikyuu-90x40,Mousepad Personalizado Choque de puños (Haikyuu) 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,321.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-mmmmmuse-dash-90x40,Mousepad Personalizado Mmmmmuse Dash 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,324.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-jujutsuu-90x40,Mousepad Personalizado Jujutsuu 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,328.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-dragon-ball-super-70x30,Mousepad Personalizado Dragon Ball Super 70x30,"mousepads, mousepads > serie classic > personalizados",,,,,,,"10,000.00",,0.4,6.0,40.0,6.0,222.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-topografich-blanco-y-negro-82x32,Mousepad Personalizado topografich blanco y negro 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,222.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-itachi-82x32,Mousepad Personalizado itachi 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,219.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-liquid-grey-85x35,Mousepad Personalizado Liquid grey 85x35,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,800.00",,0.4,6.0,40.0,6.0,216.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-outer-wilds-planetary-chart-90x40,Mousepad Personalizado Outer Wilds Planetary Chart 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-topografico-negro-y-blanco-82x32,Mousepad Personalizado topografico negro y blanco 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,220.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-persona-5-82x32,Mousepad Personalizado Persona 5 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-malenia-blade-of-miquella-2-90x40,Mousepad Personalizado Malenia Blade of Miquella 2 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,214.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-spider-man-100x60,Mousepad Personalizado spider-man 100x60,"mousepads, mousepads > serie classic > personalizados",,,,,,,"29,000.00",,0.6,15.0,60.0,16.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-totoro-green-82x32,Mousepad Personalizado Totoro green 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,219.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-ciudad-8bits-82x32,Mousepad Personalizado Ciudad 8bits 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-firewatch-90x40,Mousepad Personalizado Firewatch 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,222.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-esports-tiger-lingyun-48x40,Mousepad Personalizado Esports Tiger LingYun 48x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"14,500.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-hu-tao-90x40,Mousepad Personalizado Hu Tao 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-malenia-lady-maria-frida-90x40,"Mousepad Personalizado Malenia, Lady Maria & frida 90x40","mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,222.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-jujutsu-kaisen-90x403,Mousepad Personalizado Jujutsu kaisen 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,222.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-duki-gengar-90x40,Mousepad Personalizado Duki Gengar 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,219.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-red-dead-redemption-90x40,Mousepad Personalizado Red Dead Redemption 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,220.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-dragon-oriental-a-82x32,Mousepad Personalizado Dragon oriental- A 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,76.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-naruto-manga-90x40,Mousepad Personalizado Naruto Manga 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,327.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-sakura-card-captors-90x40,Mousepad Personalizado Sakura Card Captors 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,320.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-artisan-47x43,Mousepad Personalizado Artisan 47x43,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,000.00",,0.4,6.0,32.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-manga-naruto-76x39,Mousepad Personalizado Manga naruto 76x39,"mousepads, mousepads > serie classic > personalizados",,,,,,,"18,000.00",,0.4,6.0,40.0,6.0,329.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-hunter-x-hunter-gon-90x40,Mousepad Personalizado Hunter x Hunter (Gon) 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-gatos-blanco-y-negro-90x40,Mousepad Personalizado Gatos Blanco y Negro 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,218.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-la-gran-ola-de-iara-90x40,Mousepad Personalizado La Gran Ola de Iara 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,219.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-sakura-bloosom-75x32,Mousepad Personalizado Sakura Bloosom 75x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"16,000.00",,0.4,6.0,40.0,6.0,220.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-spider-man-manga-70x30,Mousepad Personalizado Spider-Man manga 70x30,"mousepads, mousepads > serie classic > personalizados",,,,,,,"10,000.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-cami-90x40,Mousepad Personalizado Cami 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-berserk-vinland-saga-vagabond-90x40,Mousepad Personalizado Berserk-vinland saga- vagabond 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-retro-vibes-2000-90x40,Mousepad Personalizado Retro Vibes 2000 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-death-note-vintage-mgm-classic,Mousepad Death Note Vintage | MGM Classic,mousepads > serie classic,Medida,M (82x32cm),,,,,"12,500.00",,0.4,8.0,32.0,8.0,,,,SI,NO,,,,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-death-note-vintage-mgm-classic,,,Medida,L (90x40cm),,,,,"16,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-death-note-vintage-mgm-classic,,,Medida,XL (100x60cm),,,,,"29,000.00",,0.7,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-death-note-vintage-mgm-classic,,,Medida,XXL (110x70cm),,,,,"37,500.00",,0.8,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-death-note-vintage-mgm-classic,,,Medida,XXXL (140x100cm),,,,,"69,500.00",,0.4,8.0,32.0,8.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-slave-knight-gael-90x40,Mousepad Personalizado Slave Knight Gael 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-bw-liquid-90x40,Mousepad Personalizado B&W LIquid 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,213.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-circulo-trasnmutacion-negro-90x40,Mousepad Personalizado Circulo Trasnmutación negro 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,219.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-oni-mask-50x50,Mousepad Personalizado oni-mask 50x50,"mousepads, mousepads > serie classic > personalizados",,,,,,,"11,500.00",,0.4,6.0,40.0,6.0,83.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-gold-saints-90x40,Mousepad Personalizado Gold Saints 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-retro-pink-82x32,Mousepad Personalizado Retro Pink 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-mdberserk-90x40,Mousepad Personalizado MDBerserk 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,221.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-triple-wilson-82x32,Mousepad Personalizado Triple Wilson 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,495.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-spider-man-90x40,Mousepad Personalizado Spider-Man 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,216.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-one-piece-70x30,Mousepad Personalizado One Piece 70x30,"mousepads, mousepads > serie classic > personalizados",,,,,,,"10,000.00",,0.4,6.0,40.0,6.0,222.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-star-wars-characters-82x32,Mousepad Personalizado Star Wars Characters 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,332.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-distinguished-snoopy-90x40,Mousepad Personalizado Distinguished Snoopy 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,332.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-the-binding-of-isaac-repetance-90x40,Mousepad Personalizado the binding of isaac - repetance 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,331.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-hollow-knight-82x321,Mousepad Personalizado hollow knight 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,327.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-hora-de-aventura-70x30,Mousepad Personalizado Hora de Aventura 70x30,"mousepads, mousepads > serie classic > personalizados",,,,,,,"10,000.00",,0.4,6.0,40.0,6.0,331.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-olas-bw-82x32,Mousepad Personalizado Olas B&W 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,328.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-bw-liquid-82x32,Mousepad Personalizado B&W LIquid 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,326.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-nicolas-giuffra-82x32,Mousepad Personalizado Nicolas Giuffra 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,332.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-joolietac-90x40,Mousepad Personalizado @joolietac 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,64.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-topografico-blanco-90x40,Mousepad Personalizado topográfico blanco 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,57.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-messi-90x401,Mousepad Personalizado Messi 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,57.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-marmol-morado-90x40,Mousepad Personalizado Marmol Morado 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,66.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-grey-paint-100x60,Mousepad Personalizado Grey Paint 100x60,"mousepads, mousepads > serie classic > personalizados",,,,,,,"29,000.00",,0.6,15.0,60.0,16.0,90.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-gengar-negro-100x60,Mousepad Personalizado Gengar negro 100x60,"mousepads, mousepads > serie classic > personalizados",,,,,,,"29,000.00",,0.6,15.0,60.0,16.0,998.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-lord-kirby-82x32,Mousepad Personalizado Lord Kirby 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,71.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-goku-manga-90x40,Mousepad Personalizado Goku Manga 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,72.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-cinnamoroll-pink-82x32,Mousepad Personalizado Cinnamoroll pink 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,222.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-mugiwara-one-piece-82x32,Mousepad Personalizado Mugiwara - One Piece 82x32,"mousepads, mousepads > serie classic > personalizados",,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,222.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-hora-de-aventura-finn-90x40,Mousepad Personalizado Hora de aventura Finn 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,220.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
